station_id;shipment_id;data_received;datetime_received;dispatch_window;labeling_start_time;labeling_end_time;hora_received;status_entrega
5003;BR259702524155N;2025-04-01;2025-04-01 08:48:54.000;PM1;7000;1000;848;Fora da janela (mais de 2h)
5003;BR259702524155N;2025-04-01;2025-04-01 08:48:54.000;AM;2200;4000;848;Fora da janela (mais de 2h)
5003;BR2564148398515;2025-04-01;2025-04-01 09:43:25.000;PM1;7000;1000;943;Fora da janela (mais de 2h)
5003;BR2564148398515;2025-04-01;2025-04-01 09:43:25.000;AM;2200;4000;943;Fora da janela (mais de 2h)
5003;BR259370993583Z;2025-04-01;2025-04-01 23:02:45.000;PM1;7000;1000;2302;Fora da janela (mais de 2h)
5003;BR259370993583Z;2025-04-01;2025-04-01 23:02:45.000;AM;2200;4000;2302;Está dentro da janela AM
5003;BR2506813272373;2025-04-01;2025-04-01 22:54:18.000;PM1;7000;1000;2254;Fora da janela (mais de 2h)
5003;BR2506813272373;2025-04-01;2025-04-01 22:54:18.000;AM;2200;4000;2254;Está dentro da janela AM
5003;BR2548759970976;2025-04-01;2025-04-01 10:33:47.000;PM1;7000;1000;1033;Está fora depois da janela PM1
5003;BR2548759970976;2025-04-01;2025-04-01 10:33:47.000;AM;2200;4000;1033;Fora da janela (mais de 2h)
5003;BR2525542099625;2025-04-01;2025-04-01 10:10:05.000;PM1;7000;1000;1010;Está fora depois da janela PM1
5003;BR2525542099625;2025-04-01;2025-04-01 10:10:05.000;AM;2200;4000;1010;Fora da janela (mais de 2h)
5003;BR2508990240402;2025-04-01;2025-04-01 12:01:40.000;PM1;7000;1000;1201;Fora da janela (mais de 2h)
5003;BR2508990240402;2025-04-01;2025-04-01 12:01:40.000;AM;2200;4000;1201;Fora da janela (mais de 2h)
5003;BR2518948739503;2025-04-01;2025-04-01 09:11:19.000;PM1;7000;1000;911;Fora da janela (mais de 2h)
5003;BR2518948739503;2025-04-01;2025-04-01 09:11:19.000;AM;2200;4000;911;Fora da janela (mais de 2h)
5003;BR2537826483769;2025-04-01;2025-04-01 10:45:22.000;PM1;7000;1000;1045;Está fora depois da janela PM1
5003;BR2537826483769;2025-04-01;2025-04-01 10:45:22.000;AM;2200;4000;1045;Fora da janela (mais de 2h)
5003;BR2531696408124;2025-04-01;2025-04-01 10:12:49.000;PM1;7000;1000;1012;Está fora depois da janela PM1
5003;BR2531696408124;2025-04-01;2025-04-01 10:12:49.000;AM;2200;4000;1012;Fora da janela (mais de 2h)
5003;BR250686665431Q;2025-04-01;2025-04-01 09:53:25.000;PM1;7000;1000;953;Fora da janela (mais de 2h)
5003;BR250686665431Q;2025-04-01;2025-04-01 09:53:25.000;AM;2200;4000;953;Fora da janela (mais de 2h)
5003;BR2599521616315;2025-04-01;2025-04-01 08:23:55.000;PM1;7000;1000;823;Fora da janela (mais de 2h)
5003;BR2599521616315;2025-04-01;2025-04-01 08:23:55.000;AM;2200;4000;823;Fora da janela (mais de 2h)
5003;BR2563247775915;2025-04-01;2025-04-01 11:12:46.000;PM1;7000;1000;1112;Está fora depois da janela PM1
5003;BR2563247775915;2025-04-01;2025-04-01 11:12:46.000;AM;2200;4000;1112;Fora da janela (mais de 2h)
5003;BR255091266947N;2025-04-01;2025-04-01 08:27:45.000;PM1;7000;1000;827;Fora da janela (mais de 2h)
5003;BR255091266947N;2025-04-01;2025-04-01 08:27:45.000;AM;2200;4000;827;Fora da janela (mais de 2h)
5003;BR2514547745390;2025-04-01;2025-04-01 09:48:45.000;PM1;7000;1000;948;Fora da janela (mais de 2h)
5003;BR2514547745390;2025-04-01;2025-04-01 09:48:45.000;AM;2200;4000;948;Fora da janela (mais de 2h)
5003;BR2526225651519;2025-04-01;2025-04-01 10:35:29.000;PM1;7000;1000;1035;Está fora depois da janela PM1
5003;BR2526225651519;2025-04-01;2025-04-01 10:35:29.000;AM;2200;4000;1035;Fora da janela (mais de 2h)
5003;BR257361544300L;2025-04-01;2025-04-01 22:34:40.000;PM1;7000;1000;2234;Fora da janela (mais de 2h)
5003;BR257361544300L;2025-04-01;2025-04-01 22:34:40.000;AM;2200;4000;2234;Está dentro da janela AM
5003;BR255874942820P;2025-04-01;2025-04-01 22:51:34.000;PM1;7000;1000;2251;Fora da janela (mais de 2h)
5003;BR255874942820P;2025-04-01;2025-04-01 22:51:34.000;AM;2200;4000;2251;Está dentro da janela AM
5003;BR2596631878128;2025-04-01;2025-04-01 10:18:36.000;PM1;7000;1000;1018;Está fora depois da janela PM1
5003;BR2596631878128;2025-04-01;2025-04-01 10:18:36.000;AM;2200;4000;1018;Fora da janela (mais de 2h)
5003;BR2586835350891;2025-04-01;2025-04-01 09:14:52.000;PM1;7000;1000;914;Fora da janela (mais de 2h)
5003;BR2586835350891;2025-04-01;2025-04-01 09:14:52.000;AM;2200;4000;914;Fora da janela (mais de 2h)
5003;BR2506022991712;2025-04-01;2025-04-01 10:24:52.000;PM1;7000;1000;1024;Está fora depois da janela PM1
5003;BR2506022991712;2025-04-01;2025-04-01 10:24:52.000;AM;2200;4000;1024;Fora da janela (mais de 2h)
5003;BR254002773093L;2025-04-01;2025-04-01 09:13:05.000;PM1;7000;1000;913;Fora da janela (mais de 2h)
5003;BR254002773093L;2025-04-01;2025-04-01 09:13:05.000;AM;2200;4000;913;Fora da janela (mais de 2h)
5003;BR257727800508W;2025-04-01;2025-04-01 10:02:39.000;PM1;7000;1000;1002;Está fora depois da janela PM1
5003;BR257727800508W;2025-04-01;2025-04-01 10:02:39.000;AM;2200;4000;1002;Fora da janela (mais de 2h)
5003;BR251025492914W;2025-04-01;2025-04-01 10:40:06.000;PM1;7000;1000;1040;Está fora depois da janela PM1
5003;BR251025492914W;2025-04-01;2025-04-01 10:40:06.000;AM;2200;4000;1040;Fora da janela (mais de 2h)
5003;BR255258713429Y;2025-04-01;2025-04-01 23:41:51.000;PM1;7000;1000;2341;Fora da janela (mais de 2h)
5003;BR255258713429Y;2025-04-01;2025-04-01 23:41:51.000;AM;2200;4000;2341;Está dentro da janela AM
5003;BR250713262114U;2025-04-01;2025-04-01 09:01:57.000;PM1;7000;1000;901;Fora da janela (mais de 2h)
5003;BR250713262114U;2025-04-01;2025-04-01 09:01:57.000;AM;2200;4000;901;Fora da janela (mais de 2h)
5003;BR258524133180S;2025-04-01;2025-04-01 09:55:42.000;PM1;7000;1000;955;Fora da janela (mais de 2h)
5003;BR258524133180S;2025-04-01;2025-04-01 09:55:42.000;AM;2200;4000;955;Fora da janela (mais de 2h)
5003;BR2511288729959;2025-04-01;2025-04-01 10:36:02.000;PM1;7000;1000;1036;Está fora depois da janela PM1
5003;BR2511288729959;2025-04-01;2025-04-01 10:36:02.000;AM;2200;4000;1036;Fora da janela (mais de 2h)
5003;BR251151043086B;2025-04-01;2025-04-01 08:54:38.000;PM1;7000;1000;854;Fora da janela (mais de 2h)
5003;BR251151043086B;2025-04-01;2025-04-01 08:54:38.000;AM;2200;4000;854;Fora da janela (mais de 2h)
5003;BR254278644831J;2025-04-01;2025-04-01 07:37:31.000;PM1;7000;1000;737;Fora da janela (mais de 2h)
5003;BR254278644831J;2025-04-01;2025-04-01 07:37:31.000;AM;2200;4000;737;Fora da janela (mais de 2h)
5003;BR2505247739373;2025-04-01;2025-04-01 23:24:57.000;PM1;7000;1000;2324;Fora da janela (mais de 2h)
5003;BR2505247739373;2025-04-01;2025-04-01 23:24:57.000;AM;2200;4000;2324;Está dentro da janela AM
5003;BR255969630283H;2025-04-01;2025-04-01 11:01:02.000;PM1;7000;1000;1101;Está fora depois da janela PM1
5003;BR255969630283H;2025-04-01;2025-04-01 11:01:02.000;AM;2200;4000;1101;Fora da janela (mais de 2h)
5003;BR2596861671064;2025-04-01;2025-04-01 08:33:46.000;PM1;7000;1000;833;Fora da janela (mais de 2h)
5003;BR2596861671064;2025-04-01;2025-04-01 08:33:46.000;AM;2200;4000;833;Fora da janela (mais de 2h)
5003;BR2588686397537;2025-04-01;2025-04-01 07:40:34.000;PM1;7000;1000;740;Fora da janela (mais de 2h)
5003;BR2588686397537;2025-04-01;2025-04-01 07:40:34.000;AM;2200;4000;740;Fora da janela (mais de 2h)
5003;BR251505376700D;2025-04-01;2025-04-01 22:45:40.000;PM1;7000;1000;2245;Fora da janela (mais de 2h)
5003;BR251505376700D;2025-04-01;2025-04-01 22:45:40.000;AM;2200;4000;2245;Está dentro da janela AM
5003;BR255133918893T;2025-04-01;2025-04-01 11:47:15.000;PM1;7000;1000;1147;Está fora depois da janela PM1
5003;BR255133918893T;2025-04-01;2025-04-01 11:47:15.000;AM;2200;4000;1147;Fora da janela (mais de 2h)
5003;BR253145661359B;2025-04-01;2025-04-01 23:22:43.000;PM1;7000;1000;2322;Fora da janela (mais de 2h)
5003;BR253145661359B;2025-04-01;2025-04-01 23:22:43.000;AM;2200;4000;2322;Está dentro da janela AM
5003;BR253372036001P;2025-04-01;2025-04-01 09:50:53.000;PM1;7000;1000;950;Fora da janela (mais de 2h)
5003;BR253372036001P;2025-04-01;2025-04-01 09:50:53.000;AM;2200;4000;950;Fora da janela (mais de 2h)
5003;BR250615993833Z;2025-04-01;2025-04-01 23:47:26.000;PM1;7000;1000;2347;Fora da janela (mais de 2h)
5003;BR250615993833Z;2025-04-01;2025-04-01 23:47:26.000;AM;2200;4000;2347;Está dentro da janela AM
5003;BR2503144255558;2025-04-01;2025-04-01 10:13:13.000;PM1;7000;1000;1013;Está fora depois da janela PM1
5003;BR2503144255558;2025-04-01;2025-04-01 10:13:13.000;AM;2200;4000;1013;Fora da janela (mais de 2h)
5003;BR258725494086J;2025-04-01;2025-04-01 09:06:42.000;PM1;7000;1000;906;Fora da janela (mais de 2h)
5003;BR258725494086J;2025-04-01;2025-04-01 09:06:42.000;AM;2200;4000;906;Fora da janela (mais de 2h)
5003;BR257999345319T;2025-04-01;2025-04-01 08:49:10.000;PM1;7000;1000;849;Fora da janela (mais de 2h)
5003;BR257999345319T;2025-04-01;2025-04-01 08:49:10.000;AM;2200;4000;849;Fora da janela (mais de 2h)
5003;BR257310577078B;2025-04-01;2025-04-01 10:20:22.000;PM1;7000;1000;1020;Está fora depois da janela PM1
5003;BR257310577078B;2025-04-01;2025-04-01 10:20:22.000;AM;2200;4000;1020;Fora da janela (mais de 2h)
5003;BR2526041605398;2025-04-01;2025-04-01 11:14:25.000;PM1;7000;1000;1114;Está fora depois da janela PM1
5003;BR2526041605398;2025-04-01;2025-04-01 11:14:25.000;AM;2200;4000;1114;Fora da janela (mais de 2h)
5003;BR252060347549C;2025-04-01;2025-04-01 09:20:53.000;PM1;7000;1000;920;Fora da janela (mais de 2h)
5003;BR252060347549C;2025-04-01;2025-04-01 09:20:53.000;AM;2200;4000;920;Fora da janela (mais de 2h)
5003;BR251079576093U;2025-04-01;2025-04-01 09:29:21.000;PM1;7000;1000;929;Fora da janela (mais de 2h)
5003;BR251079576093U;2025-04-01;2025-04-01 09:29:21.000;AM;2200;4000;929;Fora da janela (mais de 2h)
5003;BR2509315725987;2025-04-01;2025-04-01 08:12:03.000;PM1;7000;1000;812;Fora da janela (mais de 2h)
5003;BR2509315725987;2025-04-01;2025-04-01 08:12:03.000;AM;2200;4000;812;Fora da janela (mais de 2h)
5003;BR251048972960D;2025-04-01;2025-04-01 09:58:53.000;PM1;7000;1000;958;Fora da janela (mais de 2h)
5003;BR251048972960D;2025-04-01;2025-04-01 09:58:53.000;AM;2200;4000;958;Fora da janela (mais de 2h)
5003;BR2511935584783;2025-04-01;2025-04-01 09:30:17.000;PM1;7000;1000;930;Fora da janela (mais de 2h)
5003;BR2511935584783;2025-04-01;2025-04-01 09:30:17.000;AM;2200;4000;930;Fora da janela (mais de 2h)
5003;BR252583415752A;2025-04-01;2025-04-01 10:56:49.000;PM1;7000;1000;1056;Está fora depois da janela PM1
5003;BR252583415752A;2025-04-01;2025-04-01 10:56:49.000;AM;2200;4000;1056;Fora da janela (mais de 2h)
5003;BR251743432712S;2025-04-01;2025-04-01 09:11:50.000;PM1;7000;1000;911;Fora da janela (mais de 2h)
5003;BR251743432712S;2025-04-01;2025-04-01 09:11:50.000;AM;2200;4000;911;Fora da janela (mais de 2h)
5003;BR250745842741X;2025-04-01;2025-04-01 09:09:34.000;PM1;7000;1000;909;Fora da janela (mais de 2h)
5003;BR250745842741X;2025-04-01;2025-04-01 09:09:34.000;AM;2200;4000;909;Fora da janela (mais de 2h)
5003;BR2518013953728;2025-04-01;2025-04-01 09:42:15.000;PM1;7000;1000;942;Fora da janela (mais de 2h)
5003;BR2518013953728;2025-04-01;2025-04-01 09:42:15.000;AM;2200;4000;942;Fora da janela (mais de 2h)
5003;BR255331443134Q;2025-04-01;2025-04-01 10:10:04.000;PM1;7000;1000;1010;Está fora depois da janela PM1
5003;BR255331443134Q;2025-04-01;2025-04-01 10:10:04.000;AM;2200;4000;1010;Fora da janela (mais de 2h)
5003;BR2542931907796;2025-04-01;2025-04-01 09:22:51.000;PM1;7000;1000;922;Fora da janela (mais de 2h)
5003;BR2542931907796;2025-04-01;2025-04-01 09:22:51.000;AM;2200;4000;922;Fora da janela (mais de 2h)
5003;BR2583142510435;2025-04-01;2025-04-01 23:45:32.000;PM1;7000;1000;2345;Fora da janela (mais de 2h)
5003;BR2583142510435;2025-04-01;2025-04-01 23:45:32.000;AM;2200;4000;2345;Está dentro da janela AM
5003;BR255799733386Q;2025-04-01;2025-04-01 10:01:23.000;PM1;7000;1000;1001;Está fora depois da janela PM1
5003;BR255799733386Q;2025-04-01;2025-04-01 10:01:23.000;AM;2200;4000;1001;Fora da janela (mais de 2h)
5003;BR2533657467236;2025-04-01;2025-04-01 10:06:44.000;PM1;7000;1000;1006;Está fora depois da janela PM1
5003;BR2533657467236;2025-04-01;2025-04-01 10:06:44.000;AM;2200;4000;1006;Fora da janela (mais de 2h)
5003;BR253136898876U;2025-04-01;2025-04-01 22:43:29.000;PM1;7000;1000;2243;Fora da janela (mais de 2h)
5003;BR253136898876U;2025-04-01;2025-04-01 22:43:29.000;AM;2200;4000;2243;Está dentro da janela AM
5003;BR251734924024T;2025-04-01;2025-04-01 09:05:38.000;PM1;7000;1000;905;Fora da janela (mais de 2h)
5003;BR251734924024T;2025-04-01;2025-04-01 09:05:38.000;AM;2200;4000;905;Fora da janela (mais de 2h)
5003;BR252454638066A;2025-04-01;2025-04-01 22:29:45.000;PM1;7000;1000;2229;Fora da janela (mais de 2h)
5003;BR252454638066A;2025-04-01;2025-04-01 22:29:45.000;AM;2200;4000;2229;Está dentro da janela AM
5003;BR2532021877738;2025-04-01;2025-04-01 11:38:11.000;PM1;7000;1000;1138;Está fora depois da janela PM1
5003;BR2532021877738;2025-04-01;2025-04-01 11:38:11.000;AM;2200;4000;1138;Fora da janela (mais de 2h)
5003;BR254530575763L;2025-04-01;2025-04-01 08:55:42.000;PM1;7000;1000;855;Fora da janela (mais de 2h)
5003;BR254530575763L;2025-04-01;2025-04-01 08:55:42.000;AM;2200;4000;855;Fora da janela (mais de 2h)
5003;BR2501376310383;2025-04-01;2025-04-01 10:35:13.000;PM1;7000;1000;1035;Está fora depois da janela PM1
5003;BR2501376310383;2025-04-01;2025-04-01 10:35:13.000;AM;2200;4000;1035;Fora da janela (mais de 2h)
5003;BR250515194644C;2025-04-01;2025-04-01 09:00:26.000;PM1;7000;1000;900;Fora da janela (mais de 2h)
5003;BR250515194644C;2025-04-01;2025-04-01 09:00:26.000;AM;2200;4000;900;Fora da janela (mais de 2h)
5003;BR251286918398D;2025-04-01;2025-04-01 22:46:56.000;PM1;7000;1000;2246;Fora da janela (mais de 2h)
5003;BR251286918398D;2025-04-01;2025-04-01 22:46:56.000;AM;2200;4000;2246;Está dentro da janela AM
5003;BR256335517282T;2025-04-01;2025-04-01 09:09:13.000;PM1;7000;1000;909;Fora da janela (mais de 2h)
5003;BR256335517282T;2025-04-01;2025-04-01 09:09:13.000;AM;2200;4000;909;Fora da janela (mais de 2h)
5003;BR2553680603832;2025-04-01;2025-04-01 08:40:35.000;PM1;7000;1000;840;Fora da janela (mais de 2h)
5003;BR2553680603832;2025-04-01;2025-04-01 08:40:35.000;AM;2200;4000;840;Fora da janela (mais de 2h)
5003;BR253209901892B;2025-04-01;2025-04-01 09:36:02.000;PM1;7000;1000;936;Fora da janela (mais de 2h)
5003;BR253209901892B;2025-04-01;2025-04-01 09:36:02.000;AM;2200;4000;936;Fora da janela (mais de 2h)
5003;BR2589778767731;2025-04-01;2025-04-01 10:21:28.000;PM1;7000;1000;1021;Está fora depois da janela PM1
5003;BR2589778767731;2025-04-01;2025-04-01 10:21:28.000;AM;2200;4000;1021;Fora da janela (mais de 2h)
5003;BR251021751402Y;2025-04-01;2025-04-01 23:49:55.000;PM1;7000;1000;2349;Fora da janela (mais de 2h)
5003;BR251021751402Y;2025-04-01;2025-04-01 23:49:55.000;AM;2200;4000;2349;Está dentro da janela AM
5003;BR257254467175Z;2025-04-01;2025-04-01 23:23:12.000;PM1;7000;1000;2323;Fora da janela (mais de 2h)
5003;BR257254467175Z;2025-04-01;2025-04-01 23:23:12.000;AM;2200;4000;2323;Está dentro da janela AM
5003;BR2503312652052;2025-04-01;2025-04-01 09:34:03.000;PM1;7000;1000;934;Fora da janela (mais de 2h)
5003;BR2503312652052;2025-04-01;2025-04-01 09:34:03.000;AM;2200;4000;934;Fora da janela (mais de 2h)
5003;BR2569131928764;2025-04-01;2025-04-01 10:06:58.000;PM1;7000;1000;1006;Está fora depois da janela PM1
5003;BR2569131928764;2025-04-01;2025-04-01 10:06:58.000;AM;2200;4000;1006;Fora da janela (mais de 2h)
5003;BR2525775141314;2025-04-01;2025-04-01 23:30:20.000;PM1;7000;1000;2330;Fora da janela (mais de 2h)
5003;BR2525775141314;2025-04-01;2025-04-01 23:30:20.000;AM;2200;4000;2330;Está dentro da janela AM
5003;BR2561195459084;2025-04-01;2025-04-01 09:58:08.000;PM1;7000;1000;958;Fora da janela (mais de 2h)
5003;BR2561195459084;2025-04-01;2025-04-01 09:58:08.000;AM;2200;4000;958;Fora da janela (mais de 2h)
5003;BR259017084842C;2025-04-01;2025-04-01 22:54:02.000;PM1;7000;1000;2254;Fora da janela (mais de 2h)
5003;BR259017084842C;2025-04-01;2025-04-01 22:54:02.000;AM;2200;4000;2254;Está dentro da janela AM
5003;BR258273303628I;2025-04-01;2025-04-01 08:55:19.000;PM1;7000;1000;855;Fora da janela (mais de 2h)
5003;BR258273303628I;2025-04-01;2025-04-01 08:55:19.000;AM;2200;4000;855;Fora da janela (mais de 2h)
5003;BR2540034614149;2025-04-01;2025-04-01 23:02:05.000;PM1;7000;1000;2302;Fora da janela (mais de 2h)
5003;BR2540034614149;2025-04-01;2025-04-01 23:02:05.000;AM;2200;4000;2302;Está dentro da janela AM
5003;BR259657400456Y;2025-04-01;2025-04-01 10:53:21.000;PM1;7000;1000;1053;Está fora depois da janela PM1
5003;BR259657400456Y;2025-04-01;2025-04-01 10:53:21.000;AM;2200;4000;1053;Fora da janela (mais de 2h)
5003;BR254417684733W;2025-04-01;2025-04-01 08:45:57.000;PM1;7000;1000;845;Fora da janela (mais de 2h)
5003;BR254417684733W;2025-04-01;2025-04-01 08:45:57.000;AM;2200;4000;845;Fora da janela (mais de 2h)
5003;BR256388553089A;2025-04-01;2025-04-01 09:47:37.000;PM1;7000;1000;947;Fora da janela (mais de 2h)
5003;BR256388553089A;2025-04-01;2025-04-01 09:47:37.000;AM;2200;4000;947;Fora da janela (mais de 2h)
5003;BR256513279920D;2025-04-01;2025-04-01 09:15:35.000;PM1;7000;1000;915;Fora da janela (mais de 2h)
5003;BR256513279920D;2025-04-01;2025-04-01 09:15:35.000;AM;2200;4000;915;Fora da janela (mais de 2h)
5003;BR255776074121Z;2025-04-01;2025-04-01 07:42:34.000;PM1;7000;1000;742;Fora da janela (mais de 2h)
5003;BR255776074121Z;2025-04-01;2025-04-01 07:42:34.000;AM;2200;4000;742;Fora da janela (mais de 2h)
5003;BR255406488012W;2025-04-01;2025-04-01 08:27:43.000;PM1;7000;1000;827;Fora da janela (mais de 2h)
5003;BR255406488012W;2025-04-01;2025-04-01 08:27:43.000;AM;2200;4000;827;Fora da janela (mais de 2h)
5003;BR2560840155469;2025-04-01;2025-04-01 08:31:48.000;PM1;7000;1000;831;Fora da janela (mais de 2h)
5003;BR2560840155469;2025-04-01;2025-04-01 08:31:48.000;AM;2200;4000;831;Fora da janela (mais de 2h)
5003;BR2520002140475;2025-04-01;2025-04-01 09:30:18.000;PM1;7000;1000;930;Fora da janela (mais de 2h)
5003;BR2520002140475;2025-04-01;2025-04-01 09:30:18.000;AM;2200;4000;930;Fora da janela (mais de 2h)
5003;BR259842191559H;2025-04-01;2025-04-01 09:54:35.000;PM1;7000;1000;954;Fora da janela (mais de 2h)
5003;BR259842191559H;2025-04-01;2025-04-01 09:54:35.000;AM;2200;4000;954;Fora da janela (mais de 2h)
5003;BR252887466218M;2025-04-01;2025-04-01 08:03:25.000;PM1;7000;1000;803;Fora da janela (mais de 2h)
5003;BR252887466218M;2025-04-01;2025-04-01 08:03:25.000;AM;2200;4000;803;Fora da janela (mais de 2h)
5003;BR252472075624W;2025-04-01;2025-04-01 23:01:08.000;PM1;7000;1000;2301;Fora da janela (mais de 2h)
5003;BR252472075624W;2025-04-01;2025-04-01 23:01:08.000;AM;2200;4000;2301;Está dentro da janela AM
5003;BR258951347143O;2025-04-01;2025-04-01 23:52:24.000;PM1;7000;1000;2352;Fora da janela (mais de 2h)
5003;BR258951347143O;2025-04-01;2025-04-01 23:52:24.000;AM;2200;4000;2352;Está dentro da janela AM
5003;BR2576022335079;2025-04-01;2025-04-01 09:42:04.000;PM1;7000;1000;942;Fora da janela (mais de 2h)
5003;BR2576022335079;2025-04-01;2025-04-01 09:42:04.000;AM;2200;4000;942;Fora da janela (mais de 2h)
5003;BR2516828188884;2025-04-01;2025-04-01 22:52:00.000;PM1;7000;1000;2252;Fora da janela (mais de 2h)
5003;BR2516828188884;2025-04-01;2025-04-01 22:52:00.000;AM;2200;4000;2252;Está dentro da janela AM
5003;BR2503006395083;2025-04-01;2025-04-01 23:48:57.000;PM1;7000;1000;2348;Fora da janela (mais de 2h)
5003;BR2503006395083;2025-04-01;2025-04-01 23:48:57.000;AM;2200;4000;2348;Está dentro da janela AM
5003;BR2507404570406;2025-04-01;2025-04-01 07:39:39.000;PM1;7000;1000;739;Fora da janela (mais de 2h)
5003;BR2507404570406;2025-04-01;2025-04-01 07:39:39.000;AM;2200;4000;739;Fora da janela (mais de 2h)
5003;BR2511523340240;2025-04-01;2025-04-01 23:52:35.000;PM1;7000;1000;2352;Fora da janela (mais de 2h)
5003;BR2511523340240;2025-04-01;2025-04-01 23:52:35.000;AM;2200;4000;2352;Está dentro da janela AM
5003;BR2592653355787;2025-04-01;2025-04-01 10:29:25.000;PM1;7000;1000;1029;Está fora depois da janela PM1
5003;BR2592653355787;2025-04-01;2025-04-01 10:29:25.000;AM;2200;4000;1029;Fora da janela (mais de 2h)
5003;BR258197789675L;2025-04-01;2025-04-01 07:40:16.000;PM1;7000;1000;740;Fora da janela (mais de 2h)
5003;BR258197789675L;2025-04-01;2025-04-01 07:40:16.000;AM;2200;4000;740;Fora da janela (mais de 2h)
5003;BR255975210550Z;2025-04-01;2025-04-01 23:39:41.000;PM1;7000;1000;2339;Fora da janela (mais de 2h)
5003;BR255975210550Z;2025-04-01;2025-04-01 23:39:41.000;AM;2200;4000;2339;Está dentro da janela AM
5003;BR252667394159S;2025-04-01;2025-04-01 09:19:55.000;PM1;7000;1000;919;Fora da janela (mais de 2h)
5003;BR252667394159S;2025-04-01;2025-04-01 09:19:55.000;AM;2200;4000;919;Fora da janela (mais de 2h)
5003;BR255692453971P;2025-04-01;2025-04-01 08:56:36.000;PM1;7000;1000;856;Fora da janela (mais de 2h)
5003;BR255692453971P;2025-04-01;2025-04-01 08:56:36.000;AM;2200;4000;856;Fora da janela (mais de 2h)
5003;BR2589705324060;2025-04-01;2025-04-01 09:05:14.000;PM1;7000;1000;905;Fora da janela (mais de 2h)
5003;BR2589705324060;2025-04-01;2025-04-01 09:05:14.000;AM;2200;4000;905;Fora da janela (mais de 2h)
5003;BR2550861826013;2025-04-01;2025-04-01 09:53:21.000;PM1;7000;1000;953;Fora da janela (mais de 2h)
5003;BR2550861826013;2025-04-01;2025-04-01 09:53:21.000;AM;2200;4000;953;Fora da janela (mais de 2h)
5003;BR2581269828511;2025-04-01;2025-04-01 09:57:21.000;PM1;7000;1000;957;Fora da janela (mais de 2h)
5003;BR2581269828511;2025-04-01;2025-04-01 09:57:21.000;AM;2200;4000;957;Fora da janela (mais de 2h)
5003;BR258359075372S;2025-04-01;2025-04-01 08:36:01.000;PM1;7000;1000;836;Fora da janela (mais de 2h)
5003;BR258359075372S;2025-04-01;2025-04-01 08:36:01.000;AM;2200;4000;836;Fora da janela (mais de 2h)
5003;BR259233711405L;2025-04-01;2025-04-01 23:18:07.000;PM1;7000;1000;2318;Fora da janela (mais de 2h)
5003;BR259233711405L;2025-04-01;2025-04-01 23:18:07.000;AM;2200;4000;2318;Está dentro da janela AM
5003;BR258901129043M;2025-04-01;2025-04-01 09:14:01.000;PM1;7000;1000;914;Fora da janela (mais de 2h)
5003;BR258901129043M;2025-04-01;2025-04-01 09:14:01.000;AM;2200;4000;914;Fora da janela (mais de 2h)
5003;BR2531196406648;2025-04-01;2025-04-01 09:14:02.000;PM1;7000;1000;914;Fora da janela (mais de 2h)
5003;BR2531196406648;2025-04-01;2025-04-01 09:14:02.000;AM;2200;4000;914;Fora da janela (mais de 2h)
5003;BR252222172138E;2025-04-01;2025-04-01 08:58:38.000;PM1;7000;1000;858;Fora da janela (mais de 2h)
5003;BR252222172138E;2025-04-01;2025-04-01 08:58:38.000;AM;2200;4000;858;Fora da janela (mais de 2h)
5003;BR257316035065I;2025-04-01;2025-04-01 23:38:30.000;PM1;7000;1000;2338;Fora da janela (mais de 2h)
5003;BR257316035065I;2025-04-01;2025-04-01 23:38:30.000;AM;2200;4000;2338;Está dentro da janela AM
5003;BR2556555364506;2025-04-01;2025-04-01 07:36:14.000;PM1;7000;1000;736;Fora da janela (mais de 2h)
5003;BR2556555364506;2025-04-01;2025-04-01 07:36:14.000;AM;2200;4000;736;Fora da janela (mais de 2h)
5003;BR256926212030G;2025-04-01;2025-04-01 09:29:10.000;PM1;7000;1000;929;Fora da janela (mais de 2h)
5003;BR256926212030G;2025-04-01;2025-04-01 09:29:10.000;AM;2200;4000;929;Fora da janela (mais de 2h)
5003;BR252789336953S;2025-04-01;2025-04-01 08:25:56.000;PM1;7000;1000;825;Fora da janela (mais de 2h)
5003;BR252789336953S;2025-04-01;2025-04-01 08:25:56.000;AM;2200;4000;825;Fora da janela (mais de 2h)
5003;BR2537430202935;2025-04-01;2025-04-01 10:17:01.000;PM1;7000;1000;1017;Está fora depois da janela PM1
5003;BR2537430202935;2025-04-01;2025-04-01 10:17:01.000;AM;2200;4000;1017;Fora da janela (mais de 2h)
5003;BR257842224768O;2025-04-01;2025-04-01 23:31:39.000;PM1;7000;1000;2331;Fora da janela (mais de 2h)
5003;BR257842224768O;2025-04-01;2025-04-01 23:31:39.000;AM;2200;4000;2331;Está dentro da janela AM
5003;BR253448219996A;2025-04-01;2025-04-01 10:13:35.000;PM1;7000;1000;1013;Está fora depois da janela PM1
5003;BR253448219996A;2025-04-01;2025-04-01 10:13:35.000;AM;2200;4000;1013;Fora da janela (mais de 2h)
5003;BR2551241312174;2025-04-01;2025-04-01 12:01:41.000;PM1;7000;1000;1201;Fora da janela (mais de 2h)
5003;BR2551241312174;2025-04-01;2025-04-01 12:01:41.000;AM;2200;4000;1201;Fora da janela (mais de 2h)
